ENCODED_MCT,TA_YM,HPSN_MCT_BZN_CD_NM,closure_probability,risk_score,risk_level,risk_type,priority,classification_confidence
3CBCDB9525,202412,왕십리,0.0076653054,0,Very Low,정상,normal,0.0
E6AE130DD5,202412,,0.0069154934,0,Very Low,정상,normal,0.0
E71F240C4E,202412,성수,0.0044356408,0,Very Low,정상,normal,0.0
E727308CF3,202412,왕십리,0.0067260535,0,Very Low,정상,normal,0.0
E73D1C3E58,202412,한양대,0.008892032,0,Very Low,정상,normal,0.0
1F08E8119D,202412,행당,0.0052817,0,Very Low,정상,normal,0.0
1F43B61BB2,202412,한양대,0.0059702895,0,Very Low,정상,normal,0.0
E79BB5C3F3,202412,한양대,0.007796813,0,Very Low,정상,normal,0.0
1D9B20B1B9,202412,옥수,0.0074154916,0,Very Low,정상,normal,0.0
3AE3E04CCF,202412,한양대,0.009248899,0,Very Low,정상,normal,0.0
3F9407A8C2,202412,,0.007822462,0,Very Low,정상,normal,0.0
3F995F0EF7,202412,,0.005852898,0,Very Low,정상,normal,0.0
3E35A71757,202412,,0.009443919,0,Very Low,정상,normal,0.0
3E61C339E2,202412,,0.0066788443,0,Very Low,정상,normal,0.0
3E65F94B3C,202412,성수,0.0056191757,0,Very Low,정상,normal,0.0
CCC1A20AF8,202412,성수,0.008678796,0,Very Low,정상,normal,0.0
1DBC834628,202412,뚝섬,0.0074747065,0,Very Low,정상,normal,0.0
1DF52E7C5F,202412,답십리,0.0053820424,0,Very Low,정상,normal,0.0
1E6037D02E,202412,한양대,0.007406109,0,Very Low,정상,normal,0.0
E8829764C8,202412,성수,0.009619364,0,Very Low,정상,normal,0.0
E8BDFFAD07,202412,한양대,0.0066327504,0,Very Low,정상,normal,0.0
E8E75C90BA,202412,성수,0.009636679,0,Very Low,정상,normal,0.0
1C9BB3C08A,202412,성수,0.0072689205,0,Very Low,정상,normal,0.0
9C5E0BDC5F,202412,,0.009849865,0,Very Low,정상,normal,0.0
3DE26BC841,202412,성수,0.006221859,0,Very Low,정상,normal,0.0
CE0E9B9A73,202412,뚝섬,0.009359144,0,Very Low,정상,normal,0.0
C9550798B7,202412,마장동,0.007853533,0,Very Low,정상,normal,0.0
1CCF1F16FD,202412,,0.009093649,0,Very Low,정상,normal,0.0
1CE1551AF3,202412,뚝섬,0.009989963,0,Very Low,정상,normal,0.0
82F292A867,202412,,0.005393027,0,Very Low,정상,normal,0.0
838461E308,202412,성수,0.009969874,0,Very Low,정상,normal,0.0
937948A121,202412,답십리,0.0081032645,0,Very Low,정상,normal,0.0
93F44D89BB,202412,,0.009905988,0,Very Low,정상,normal,0.0
81FB160AA4,202412,성수,0.007897859,0,Very Low,정상,normal,0.0
4118B90D6E,202412,답십리,0.0090243425,0,Very Low,정상,normal,0.0
41405E4F25,202412,옥수,0.0070148376,0,Very Low,정상,normal,0.0
CA4D5857BC,202412,성수,0.005935659,0,Very Low,정상,normal,0.0
4011B78273,202412,신금호,0.009021759,0,Very Low,정상,normal,0.0
404C43C6FA,202412,성수,0.0065907547,0,Very Low,정상,normal,0.0
4074003379,202412,성수,0.0075185113,0,Very Low,정상,normal,0.0
CC35F3E6A1,202412,마장동,0.0060743806,0,Very Low,정상,normal,0.0
3F320BF290,202412,,0.009080951,0,Very Low,정상,normal,0.0
C75AC23756,202412,행당,0.009543426,0,Very Low,정상,normal,0.0
452A2E0AD8,202412,마장동,0.0060767103,0,Very Low,정상,normal,0.0
45748D67A8,202412,,0.0076998686,0,Very Low,정상,normal,0.0
45B86F632F,202412,왕십리,0.009176748,0,Very Low,정상,normal,0.0
C7B69482A3,202412,성수,0.008025049,0,Very Low,정상,normal,0.0
E9EB56D7EC,202412,한양대,0.00975149,0,Very Low,정상,normal,0.0
1ACDF59A1A,202412,,0.009455836,0,Very Low,정상,normal,0.0
1B2F00A1CC,202412,왕십리,0.0054593678,0,Very Low,정상,normal,0.0
1B554AAC24,202412,답십리,0.007957345,0,Very Low,정상,normal,0.0
EA5FAE889A,202412,한양대,0.0058197333,0,Very Low,정상,normal,0.0
43CE48A1CD,202412,한양대,0.0069818855,0,Very Low,정상,normal,0.0
442C98A349,202412,한양대,0.00534572,0,Very Low,정상,normal,0.0
44544F2DCE,202412,뚝섬,0.0055291546,0,Very Low,정상,normal,0.0
9DF1B9E016,202412,뚝섬,0.0033188045,0,Very Low,정상,normal,0.0
74F5A7BE5E,202412,,0.006910216,0,Very Low,정상,normal,0.0
424AAC4582,202412,뚝섬,0.007155688,0,Very Low,정상,normal,0.0
C46428C39E,202412,왕십리,0.005260358,0,Very Low,정상,normal,0.0
EADA92CB95,202412,,0.007396066,0,Very Low,정상,normal,0.0
1A011579F7,202412,성수,0.0055223154,0,Very Low,정상,normal,0.0
EBE0962975,202412,,0.009144127,0,Very Low,정상,normal,0.0
75296C3F60,202412,성수,0.008211716,0,Very Low,정상,normal,0.0
755CDB3BAB,202412,,0.0075076283,0,Very Low,정상,normal,0.0
9E60F0517D,202412,신금호,0.006421537,0,Very Low,정상,normal,0.0
73F46BB8A3,202412,한양대,0.007926369,0,Very Low,정상,normal,0.0
7403ED5B56,202412,,0.009270374,0,Very Low,정상,normal,0.0
47C9895708,202412,,0.007799396,0,Very Low,정상,normal,0.0
C537E1C417,202412,왕십리,0.0043417634,0,Very Low,정상,normal,0.0
C59F032CAC,202412,한양대,0.008210275,0,Very Low,정상,normal,0.0
C5BB2467D5,202412,성수,0.0084010605,0,Very Low,정상,normal,0.0
C6078C61EF,202412,,0.009844328,0,Very Low,정상,normal,0.0
C6363F8E19,202412,금남시장,0.008026021,0,Very Low,정상,normal,0.0
C74C8A6CB8,202412,한양대,0.0057965387,0,Very Low,정상,normal,0.0
8452B8C46E,202412,답십리,0.009114886,0,Very Low,정상,normal,0.0
85042E07C2,202412,,0.009449211,0,Very Low,정상,normal,0.0
92D902E4D5,202412,금남시장,0.007698,0,Very Low,정상,normal,0.0
9304FF81A2,202412,장한평자동차,0.0069583533,0,Very Low,정상,normal,0.0
18822DD6FB,202412,금남시장,0.0077304705,0,Very Low,정상,normal,0.0
18FC952F28,202412,한양대,0.006840615,0,Very Low,정상,normal,0.0
C26F430D81,202412,,0.009536104,0,Very Low,정상,normal,0.0
741144A2CD,202412,,0.0046056663,0,Very Low,정상,normal,0.0
9F3DC019F2,202412,성수,0.004264801,0,Very Low,정상,normal,0.0
727D65C942,202412,성수,0.009279935,0,Very Low,정상,normal,0.0
49E147A359,202412,,0.007817361,0,Very Low,정상,normal,0.0
485B0A3591,202412,,0.00866775,0,Very Low,정상,normal,0.0
C3D4010F52,202412,성수,0.0092943385,0,Very Low,정상,normal,0.0
C3E6D8B14F,202412,행당,0.00572793,0,Very Low,정상,normal,0.0
C42A4207F3,202412,답십리,0.009061621,0,Very Low,정상,normal,0.0
C45BC175C8,202412,옥수,0.005090377,0,Very Low,정상,normal,0.0
4DEDE7CD03,202412,신금호,0.0056456896,0,Very Low,정상,normal,0.0
4E5DEDBDDC,202412,왕십리,0.0067134467,0,Very Low,정상,normal,0.0
17725DC7CA,202412,,0.0044456585,0,Very Low,정상,normal,0.0
1786026A63,202412,,0.009421757,0,Very Low,정상,normal,0.0
17FCA23DD7,202412,,0.0073524774,0,Very Low,정상,normal,0.0
18139EA68D,202412,뚝섬,0.0069505484,0,Very Low,정상,normal,0.0
ECFD290D4E,202412,왕십리,0.0048293276,0,Very Low,정상,normal,0.0
C1C06DF70A,202412,한양대,0.0055073383,0,Very Low,정상,normal,0.0
4CC519E81E,202412,,0.00902465,0,Very Low,정상,normal,0.0
4BB1D5083E,202412,답십리,0.0072986204,0,Very Low,정상,normal,0.0
4BF0C08F5F,202412,금남시장,0.0076590003,0,Very Low,정상,normal,0.0
4C021A3A21,202412,왕십리,0.0071002427,0,Very Low,정상,normal,0.0
4C89EB1228,202412,옥수,0.008449473,0,Very Low,정상,normal,0.0
4A42915A44,202412,뚝섬,0.006460471,0,Very Low,정상,normal,0.0
4B2AF6047C,202412,금남시장,0.0064990027,0,Very Low,정상,normal,0.0
C2207433F7,202412,한양대,0.0033596952,0,Very Low,정상,normal,0.0
BF8F8AFC4B,202412,,0.004820611,0,Very Low,정상,normal,0.0
ED68BA86A3,202412,마장동,0.009948801,0,Very Low,정상,normal,0.0
1676AF58A8,202412,,0.009723828,0,Very Low,정상,normal,0.0
ED8687C47C,202412,한양대,0.0065827053,0,Very Low,정상,normal,0.0
ED968D5FD1,202412,,0.0042244885,0,Very Low,정상,normal,0.0
EDE992B70F,202412,뚝섬,0.009359413,0,Very Low,정상,normal,0.0
BFDC273AED,202412,성수,0.00720786,0,Very Low,정상,normal,0.0
4F68679BB6,202412,한양대,0.008706214,0,Very Low,정상,normal,0.0
730B956D46,202412,,0.0058614803,0,Very Low,정상,normal,0.0
A05282EFE7,202412,,0.007959288,0,Very Low,정상,normal,0.0
A0FFF7EBFF,202412,,0.009916904,0,Very Low,정상,normal,0.0
4E94D459E2,202412,금남시장,0.0038892934,0,Very Low,정상,normal,0.0
4EE6AA4F0F,202412,금남시장,0.005710262,0,Very Low,정상,normal,0.0
4F294B4053,202412,,0.006072495,0,Very Low,정상,normal,0.0
C0CA103816,202412,왕십리,0.0069328644,0,Very Low,정상,normal,0.0
4DE273254C,202412,마장동,0.007237891,0,Very Low,정상,normal,0.0
515A6733F3,202412,답십리,0.007709945,0,Very Low,정상,normal,0.0
BDDF5CFB2D,202412,,0.009967907,0,Very Low,정상,normal,0.0
BDF140D87B,202412,답십리,0.006392366,0,Very Low,정상,normal,0.0
BE3F9032F3,202412,옥수,0.0081754895,0,Very Low,정상,normal,0.0
BE527144E5,202412,행당,0.006142981,0,Very Low,정상,normal,0.0
50BB2EA330,202412,한양대,0.008493483,0,Very Low,정상,normal,0.0
50BD14C2F8,202412,,0.0053170477,0,Very Low,정상,normal,0.0
50D6E3DB76,202412,왕십리,0.008306841,0,Very Low,정상,normal,0.0
EE91547CA3,202412,,0.008528724,0,Very Low,정상,normal,0.0
EEA824DBB4,202412,마장동,0.006763585,0,Very Low,정상,normal,0.0
EF32AB6F09,202412,마장동,0.009511725,0,Very Low,정상,normal,0.0
BEFC627F89,202412,왕십리,0.009066494,0,Very Low,정상,normal,0.0
BEFEB9CFAD,202412,신금호,0.008165407,0,Very Low,정상,normal,0.0
5017C6924A,202412,,0.0068494,0,Very Low,정상,normal,0.0
502658D9C9,202412,금남시장,0.007844825,0,Very Low,정상,normal,0.0
505C1CCC24,202412,,0.007913174,0,Very Low,정상,normal,0.0
5266257AE8,202412,,0.004232715,0,Very Low,정상,normal,0.0
52F80BA32C,202412,한양대,0.008655181,0,Very Low,정상,normal,0.0
534FC7A474,202412,마장동,0.008997291,0,Very Low,정상,normal,0.0
718E770104,202412,,0.008863962,0,Very Low,정상,normal,0.0
71CEE18F61,202412,성수,0.004329253,0,Very Low,정상,normal,0.0
72466FE427,202412,,0.0088111,0,Very Low,정상,normal,0.0
A194A2CDE5,202412,뚝섬,0.0047005354,0,Very Low,정상,normal,0.0
6FDDB51C40,202412,왕십리,0.008666579,0,Very Low,정상,normal,0.0
70B94E4108,202412,,0.009412168,0,Very Low,정상,normal,0.0
863104F16A,202412,성수,0.0056597716,0,Very Low,정상,normal,0.0
86D853E501,202412,,0.006589809,0,Very Low,정상,normal,0.0
86EC52846C,202412,,0.00927968,0,Very Low,정상,normal,0.0
91988A5415,202412,성수,0.0071516847,0,Very Low,정상,normal,0.0
9215C7F055,202412,답십리,0.0085656205,0,Very Low,정상,normal,0.0
51469424CB,202412,,0.0060828878,0,Very Low,정상,normal,0.0
51546F4B94,202412,성수,0.009385393,0,Very Low,정상,normal,0.0
13D9737A1D,202412,왕십리,0.005073397,0,Very Low,정상,normal,0.0
13F380E465,202412,한양대,0.008549118,0,Very Low,정상,normal,0.0
1400634946,202412,,0.008665185,0,Very Low,정상,normal,0.0
14575F7112,202412,옥수,0.009276126,0,Very Low,정상,normal,0.0
149A2FAFF2,202412,뚝섬,0.004541326,0,Very Low,정상,normal,0.0
149BA1B7C7,202412,한양대,0.0064605786,0,Very Low,정상,normal,0.0
149F54EBF0,202412,한양대,0.007983556,0,Very Low,정상,normal,0.0
BBA657190E,202412,,0.008931009,0,Very Low,정상,normal,0.0
6E87D8EF74,202412,뚝섬,0.007431197,0,Very Low,정상,normal,0.0
5468EE06CF,202412,금남시장,0.007050517,0,Very Low,정상,normal,0.0
53987F6D47,202412,왕십리,0.009970096,0,Very Low,정상,normal,0.0
BC38E02E89,202412,왕십리,0.0067671607,0,Very Low,정상,normal,0.0
BC3B472D8E,202412,한양대,0.009596858,0,Very Low,정상,normal,0.0
BD1FD7F407,202412,행당,0.0063533843,0,Very Low,정상,normal,0.0
BD59CF16DF,202412,한양대,0.009986158,0,Very Low,정상,normal,0.0
521E3795E3,202412,금남시장,0.0069998764,0,Very Low,정상,normal,0.0
57E5E99129,202412,성수,0.005774251,0,Very Low,정상,normal,0.0
5654DA6B2C,202412,뚝섬,0.009653932,0,Very Low,정상,normal,0.0
56637B5CFF,202412,,0.008658303,0,Very Low,정상,normal,0.0
F1157A79D0,202412,,0.0075686583,0,Very Low,정상,normal,0.0
F147CC2C63,202412,옥수,0.008027775,0,Very Low,정상,normal,0.0
1361C9B25C,202412,신금호,0.009872218,0,Very Low,정상,normal,0.0
13920AE06B,202412,신금호,0.0043264152,0,Very Low,정상,normal,0.0
F1823DF685,202412,신금호,0.0054510557,0,Very Low,정상,normal,0.0
F1D42A1E4A,202412,한양대,0.0044083297,0,Very Low,정상,normal,0.0
F20A9C3F30,202412,금남시장,0.004468361,0,Very Low,정상,normal,0.0
BA2517D7FC,202412,왕십리,0.006660761,0,Very Low,정상,normal,0.0
BA3F65BE47,202412,한양대,0.009924708,0,Very Low,정상,normal,0.0
BA9B0547FD,202412,장한평자동차,0.0055775153,0,Very Low,정상,normal,0.0
55F3EC2326,202412,,0.0072044926,0,Very Low,정상,normal,0.0
BB1FB6818D,202412,,0.0074590794,0,Very Low,정상,normal,0.0
BB82FCB163,202412,왕십리,0.00716169,0,Very Low,정상,normal,0.0
A4369EE806,202412,행당,0.0077470317,0,Very Low,정상,normal,0.0
A43D9F5A0D,202412,한양대,0.0057533276,0,Very Low,정상,normal,0.0
6D320602C6,202412,왕십리,0.0047897706,0,Very Low,정상,normal,0.0
6D8F7BBA89,202412,장한평자동차,0.00744489,0,Very Low,정상,normal,0.0
6DF56DD3F4,202412,,0.006175816,0,Very Low,정상,normal,0.0
57AEEDF72B,202412,마장동,0.007851705,0,Very Low,정상,normal,0.0
10E976D7AB,202412,왕십리,0.006248545,0,Very Low,정상,normal,0.0
1112ACEF8D,202412,성수,0.005043734,0,Very Low,정상,normal,0.0
112C9E0C52,202412,마장동,0.0063662184,0,Very Low,정상,normal,0.0
1184FDF48F,202412,한양대,0.0070922966,0,Very Low,정상,normal,0.0
F24F0E217A,202412,성수,0.0069636703,0,Very Low,정상,normal,0.0
F293AC18EB,202412,한양대,0.00957119,0,Very Low,정상,normal,0.0
F2A06B9694,202412,신금호,0.0034043398,0,Very Low,정상,normal,0.0
1023E7B792,202412,한양대,0.004898112,0,Very Low,정상,normal,0.0
57C7DFB21A,202412,뚝섬,0.0071216985,0,Very Low,정상,normal,0.0
57D8D0DAEE,202412,한양대,0.0037424238,0,Very Low,정상,normal,0.0
582577A831,202412,한양대,0.008785697,0,Very Low,정상,normal,0.0
58C2DD4547,202412,옥수,0.007511317,0,Very Low,정상,normal,0.0
B7A05D56C7,202412,뚝섬,0.00909334,0,Very Low,정상,normal,0.0
B7E1268177,202412,신금호,0.0046651405,0,Very Low,정상,normal,0.0
572B665575,202412,,0.00775269,0,Very Low,정상,normal,0.0
8749D150F3,202412,뚝섬,0.009947007,0,Very Low,정상,normal,0.0
87569153FF,202412,,0.008767113,0,Very Low,정상,normal,0.0
87CD1EAFC6,202412,뚝섬,0.0065099574,0,Very Low,정상,normal,0.0
87F32C98C1,202412,,0.007991238,0,Very Low,정상,normal,0.0
9092940228,202412,뚝섬,0.008611785,0,Very Low,정상,normal,0.0
90A718A704,202412,,0.004446038,0,Very Low,정상,normal,0.0
90B44E35DE,202412,성수,0.006950888,0,Very Low,정상,normal,0.0
1095E71AA8,202412,마장동,0.009258334,0,Very Low,정상,normal,0.0
5779AEFA66,202412,신금호,0.0061331373,0,Very Low,정상,normal,0.0
6E8A1269CE,202412,금남시장,0.008624142,0,Very Low,정상,normal,0.0
6F49465F62,202412,왕십리,0.0065435967,0,Very Low,정상,normal,0.0
5B5AE038F6,202412,,0.009051748,0,Very Low,정상,normal,0.0
B584924DB0,202412,왕십리,0.0070219785,0,Very Low,정상,normal,0.0
B5AFB737F5,202412,한양대,0.008299899,0,Very Low,정상,normal,0.0
B5B9521F58,202412,뚝섬,0.008821443,0,Very Low,정상,normal,0.0
0F646F50F7,202412,뚝섬,0.0049999026,0,Very Low,정상,normal,0.0
F3B534E564,202412,마장동,0.006658414,0,Very Low,정상,normal,0.0
F3C5C230B0,202412,신금호,0.0072564543,0,Very Low,정상,normal,0.0
5A51AD1FF1,202412,왕십리,0.006618286,0,Very Low,정상,normal,0.0
5A5B5CC478,202412,뚝섬,0.0050826888,0,Very Low,정상,normal,0.0
5AE55ECD0E,202412,한양대,0.00493424,0,Very Low,정상,normal,0.0
5AF3D76D12,202412,,0.006066452,0,Very Low,정상,normal,0.0
591CBB3B43,202412,성수,0.009658369,0,Very Low,정상,normal,0.0
5946F40892,202412,금남시장,0.0062438627,0,Very Low,정상,normal,0.0
598ACA428F,202412,마장동,0.005073712,0,Very Low,정상,normal,0.0
B6EC787096,202412,마장동,0.009356765,0,Very Low,정상,normal,0.0
B78082EBDD,202412,한양대,0.0064574573,0,Very Low,정상,normal,0.0
5C14F5FBA3,202412,,0.009214693,0,Very Low,정상,normal,0.0
5C18E06E09,202412,,0.0069332914,0,Very Low,정상,normal,0.0
0DABCC3BB8,202412,금남시장,0.008387613,0,Very Low,정상,normal,0.0
0E15C8A398,202412,,0.0097988,0,Very Low,정상,normal,0.0
0CB94CB82A,202412,,0.00942121,0,Very Low,정상,normal,0.0
0CC58A24DF,202412,성수,0.008977763,0,Very Low,정상,normal,0.0
F5FA25FE2A,202412,신금호,0.0073194485,0,Very Low,정상,normal,0.0
F67809447B,202412,왕십리,0.009937671,0,Very Low,정상,normal,0.0
5C527FA137,202412,왕십리,0.005530993,0,Very Low,정상,normal,0.0
B3301EF2AC,202412,금남시장,0.009475651,0,Very Low,정상,normal,0.0
A5655985BD,202412,성수,0.008748315,0,Very Low,정상,normal,0.0
6C1F093FD7,202412,한양대,0.009486435,0,Very Low,정상,normal,0.0
6C51C3210B,202412,한양대,0.006400894,0,Very Low,정상,normal,0.0
6C7874EB50,202412,한양대,0.007024809,0,Very Low,정상,normal,0.0
B3F2BA9905,202412,왕십리,0.0092432685,0,Very Low,정상,normal,0.0
5B4D253AB9,202412,미아사거리,0.005100462,0,Very Low,정상,normal,0.0
5BC9440DAF,202412,뚝섬,0.004998057,0,Very Low,정상,normal,0.0
893D79E6DA,202412,신금호,0.009334123,0,Very Low,정상,normal,0.0
8941E2A3A0,202412,,0.009335812,0,Very Low,정상,normal,0.0
8F2E3CF4D7,202412,,0.009327454,0,Very Low,정상,normal,0.0
8F48DAD41C,202412,마장동,0.009996431,0,Very Low,정상,normal,0.0
90224EC511,202412,금남시장,0.005318483,0,Very Low,정상,normal,0.0
9070B8640F,202412,,0.007941979,0,Very Low,정상,normal,0.0
88375A5971,202412,왕십리,0.0071266796,0,Very Low,정상,normal,0.0
8884E46F9D,202412,,0.0074882247,0,Very Low,정상,normal,0.0
888828B4FB,202412,,0.0065976335,0,Very Low,정상,normal,0.0
0B5B2332CF,202412,신금호,0.008413626,0,Very Low,정상,normal,0.0
6D023B142B,202412,신금호,0.0089667775,0,Very Low,정상,normal,0.0
A5C5B7E719,202412,,0.0084133595,0,Very Low,정상,normal,0.0
A5FE1B0CC9,202412,답십리,0.0050805095,0,Very Low,정상,normal,0.0
6B4688F13F,202412,왕십리,0.007011849,0,Very Low,정상,normal,0.0
5BF5A99836,202412,성수,0.005726583,0,Very Low,정상,normal,0.0
0C1B547B6E,202412,성수,0.008503959,0,Very Low,정상,normal,0.0
F7AD65B492,202412,신금호,0.0053185686,0,Very Low,정상,normal,0.0
F7D24B9BB0,202412,,0.0081951935,0,Very Low,정상,normal,0.0
0AD9FBF8D6,202412,금남시장,0.0054335925,0,Very Low,정상,normal,0.0
0AAC5CC72A,202412,왕십리,0.0061138067,0,Very Low,정상,normal,0.0
5FE888BC65,202412,한양대,0.008207523,0,Very Low,정상,normal,0.0
B08C05B8DC,202412,성수,0.007983243,0,Very Low,정상,normal,0.0
5DC3FB1D5F,202412,옥수,0.007774686,0,Very Low,정상,normal,0.0
5DEC65272B,202412,금남시장,0.0078003625,0,Very Low,정상,normal,0.0
5E180A9A93,202412,신금호,0.0081027355,0,Very Low,정상,normal,0.0
5E30D7653F,202412,성수,0.007484682,0,Very Low,정상,normal,0.0
5EF2C0673B,202412,뚝섬,0.005654313,0,Very Low,정상,normal,0.0
B1A8FD3571,202412,,0.008562033,0,Very Low,정상,normal,0.0
5C86E37148,202412,한양대,0.0053374427,0,Very Low,정상,normal,0.0
5D9E5F8645,202412,한양대,0.007872817,0,Very Low,정상,normal,0.0
B2E0EBD449,202412,왕십리,0.0051420135,0,Very Low,정상,normal,0.0
8AA06764E9,202412,왕십리,0.0066159414,0,Very Low,정상,normal,0.0
8ACBECB172,202412,한양대,0.003292546,0,Very Low,정상,normal,0.0
88F30EBFE9,202412,왕십리,0.009928251,0,Very Low,정상,normal,0.0
890A5CC5E0,202412,,0.0088056885,0,Very Low,정상,normal,0.0
891AEAE4A4,202412,,0.008183992,0,Very Low,정상,normal,0.0
AE9397E158,202412,마장동,0.009673039,0,Very Low,정상,normal,0.0
607010FDDB,202412,성수,0.008653901,0,Very Low,정상,normal,0.0
60AF617267,202412,왕십리,0.0074265343,0,Very Low,정상,normal,0.0
5F35F67E3F,202412,뚝섬,0.004637321,0,Very Low,정상,normal,0.0
5F6A947002,202412,옥수,0.008767689,0,Very Low,정상,normal,0.0
6BCA53C20A,202412,한양대,0.0056346743,0,Very Low,정상,normal,0.0
A6CA3DD492,202412,뚝섬,0.008283286,0,Very Low,정상,normal,0.0
A72A1DD952,202412,행당,0.004589141,0,Very Low,정상,normal,0.0
6A5E5F1964,202412,성수,0.004305735,0,Very Low,정상,normal,0.0
6A690D39D5,202412,성수,0.008208039,0,Very Low,정상,normal,0.0
6A6C827737,202412,한양대,0.009460469,0,Very Low,정상,normal,0.0
63135A8618,202412,한양대,0.0058923257,0,Very Low,정상,normal,0.0
F9F46CA809,202412,성수,0.009654698,0,Very Low,정상,normal,0.0
FA06E82AE6,202412,왕십리,0.00763854,0,Very Low,정상,normal,0.0
FA17812673,202412,행당,0.008428004,0,Very Low,정상,normal,0.0
07D4C06897,202412,마장동,0.009848475,0,Very Low,정상,normal,0.0
08108678CB,202412,마장동,0.0072098295,0,Very Low,정상,normal,0.0
082F14367D,202412,,0.009134563,0,Very Low,정상,normal,0.0
08A6BC229A,202412,성수,0.00951967,0,Very Low,정상,normal,0.0
FA6BD5D16F,202412,왕십리,0.009728306,0,Very Low,정상,normal,0.0
FA8BCD6DDD,202412,신금호,0.009661813,0,Very Low,정상,normal,0.0
6B18BE9BFB,202412,,0.008855818,0,Very Low,정상,normal,0.0
